geneSymbol,ERR978118,ERR978120,ERR978121,ERR978193,ERR978107,ERR978112,ERR978184,ERR978185,ERR978186,ERR978187,ERR978191,ERR978194,ERR978116,ERR978117,ERR978119,ERR978195
DIAPH3,5.062883055366754,5.034145482340254,5.031919283783235,3.4589247469180866,5.5077541627656,5.418353719837547,3.3675401144925594,3.4153032635637133,2.9691642048697258,2.925382025331211,1.7698592466721836,3.263246127376091,5.3741894554036005,5.239591720917017,5.238114022914337,3.0163335816396106
ANKRD1,5.114442699728709,5.257958234050379,5.020634570807263,1.4279418487662026,4.953637582781118,5.142881729249296,0.627507341436327,1.3539513410418886,-0.2283435012194809,-0.18898148786581864,-0.8384755472612737,0.3818575628589312,5.148470300780643,5.154297429253444,5.172904966151643,0.38513426833983566
INHBB,4.811222785439573,4.983656353236057,4.627832764894536,2.6955185459425564,4.349284735907833,4.470185991177115,2.5025653967479795,3.001892933481162,2.6598308354975484,2.981666001409824,1.959927367401417,2.7804015525349732,4.916192730357001,4.68227212655127,4.799028757535794,2.703534570568656
ISM1,2.8200683204970773,3.187887619994991,2.9008248910444117,1.027701846774441,4.174964370872784,4.534792765126639,0.6275122349344783,-0.23173714330833406,0.2572996602590481,-0.1889822138862074,0.3779580463270907,-0.10181958870789792,3.031372932292028,3.1877794979222758,2.608143644598593,0.3851329086062363
AXL,6.394790015051549,6.153238047795157,6.495939873458328,4.081218973457804,6.793869774895214,6.878810013190856,3.207337502133038,3.8778886724754353,4.068010248538404,3.7135384446716033,3.915232714461536,2.9751435928811536,6.372562743357402,6.227166993576726,6.467196323576828,3.860738437513345
UBE2S,5.7643280825319865,5.5306383370560885,5.407110419371482,3.641704766873549,5.80530470242884,5.606447756660988,3.7446827885494294,3.6808931373848868,2.8585977978197277,3.5801416598615114,3.73294234663144,3.2932640609789567,5.3584491223419715,5.518577945590454,5.2968550098178495,3.741221434272111
ITGBL1,5.807839919531608,5.9776497637902395,6.237931653160893,2.3356934591964023,6.405816322437881,6.3642185581674005,3.6865974035572195,3.1971803462858017,3.3239616430170473,3.713115173055447,3.090260182768014,2.890807935312796,5.640501585473984,6.157738153377519,6.020619166749494,3.1456694370449974
HMMR,6.392210601733556,6.583401912296055,6.710539636698864,4.419401426441701,6.908371912050157,6.69425095841048,4.818067343464597,4.819641954468193,4.599349978620018,4.540505827119795,4.230779556728037,4.191909371013761,6.849009462928734,6.506189888597984,6.63811643562363,4.523607582023781
PADI3,4.909059613305201,5.01355796767388,4.924335919180966,2.695513285004434,5.668810890024855,5.698806654155141,3.012826622548085,2.6567276653963696,3.178326543209916,3.3724780582376175,2.8523249754615767,2.6154405507048146,4.900167959714781,4.754866871719799,4.496216971445566,2.7836532265462637
CAV1,7.9199410714740095,7.9186237816439204,8.066924524517244,4.213912356987426,8.844731781086557,8.840707604098911,4.470230911297338,4.448664769738557,5.095795643288794,4.678655521822243,4.139613060938674,4.117996009060266,7.7286205781207515,7.78111083326496,7.844540444099331,3.702325129702539
